,Date,Value
6558,2/25/1994,14.48
6559,2/24/1994,14.82
6560,2/23/1994,14.18
6561,2/22/1994,14.28
6562,2/18/1994,14.21
6563,2/17/1994,14.26
6564,2/16/1994,13.89
6565,2/15/1994,14.13
6566,2/14/1994,14.15
6567,2/11/1994,14.71
6568,2/10/1994,14.59
6569,2/9/1994,14.64
6570,2/8/1994,15.12
6571,2/7/1994,15.31
6572,2/4/1994,15.63
6573,2/3/1994,15.97
6574,2/2/1994,16.06
6575,2/1/1994,15.91
6576,1/31/1994,15.24
6577,1/28/1994,15.37
6578,1/27/1994,15.48
6579,1/26/1994,15.5
6580,1/25/1994,15.26
6581,1/24/1994,15.09
6582,1/21/1994,14.85
6583,1/20/1994,14.95
6584,1/19/1994,15.25
6585,1/18/1994,14.92
6586,1/17/1994,15.15
6587,1/14/1994,14.81
6588,1/13/1994,14.56
6589,1/12/1994,14.36
6590,1/11/1994,14.95
6591,1/10/1994,14.65
6592,1/7/1994,15.33
6593,1/6/1994,15.36
6594,1/5/1994,15.3
6595,1/4/1994,14.66
6596,1/3/1994,14.52
6597,12/30/1993,14.19
6598,12/29/1993,14.45
6599,12/28/1993,14.11
6600,12/27/1993,14.09
6601,12/23/1993,14.48
6602,12/22/1993,14.61
6603,12/21/1993,14.32
6604,12/20/1993,14.2
6605,12/17/1993,13.98
6606,12/16/1993,14.21
6607,12/15/1993,14.39
6608,12/14/1993,14.47
6609,12/13/1993,14.5
6610,12/10/1993,15.04
6611,12/9/1993,14.65
6612,12/8/1993,14.61
6613,12/7/1993,14.53
6614,12/6/1993,14.57
6615,12/3/1993,15.03
6616,12/2/1993,14.93
6617,12/1/1993,15.45
6618,11/30/1993,15.36
6619,11/29/1993,15.3
6620,11/26/1993,15.53
6621,11/24/1993,15.73
6622,11/23/1993,16.39
6623,11/22/1993,16.67
6624,11/19/1993,16.55
6625,11/18/1993,16.67
6626,11/17/1993,17.08
6627,11/16/1993,16.69
6628,11/15/1993,16.78
6629,11/12/1993,16.72
6630,11/11/1993,16.91
6631,11/10/1993,16.54
6632,11/9/1993,16.71
6633,11/8/1993,16.69
6634,11/5/1993,17.09
6635,11/4/1993,17.38
6636,11/3/1993,17.47
6637,11/2/1993,17.03
6638,11/1/1993,17.5
6639,10/29/1993,16.97
6640,10/28/1993,17.3
6641,10/27/1993,17.66
6642,10/26/1993,17.55
6643,10/25/1993,17.36
6644,10/22/1993,17.92
6645,10/21/1993,18.28
6646,10/20/1993,18.25
6647,10/19/1993,18.04
6648,10/18/1993,18.13
6649,10/15/1993,18.24
6650,10/14/1993,18.5
6651,10/13/1993,18.65
6652,10/12/1993,18.7
6653,10/11/1993,18.76
6654,10/8/1993,18.53
6655,10/7/1993,18.49
6656,10/6/1993,18.43
6657,10/5/1993,18.43
6658,10/4/1993,18.4
6659,10/1/1993,18.63
6660,9/30/1993,18.72
6661,9/29/1993,18.73
6662,9/28/1993,18.07
6663,9/27/1993,17.52
6664,9/24/1993,17.52
6665,9/23/1993,17.52
6666,9/22/1993,17.53
6667,9/21/1993,18.12
6668,9/20/1993,17.68
6669,9/17/1993,17.1
6670,9/16/1993,16.85
6671,9/15/1993,16.85
6672,9/14/1993,16.94
6673,9/13/1993,16.98
6674,9/10/1993,16.74
6675,9/9/1993,16.97
6676,9/8/1993,17
6677,9/7/1993,17.14
6678,9/3/1993,17.72
6679,9/2/1993,17.97
6680,9/1/1993,17.92
6681,8/31/1993,18.24
6682,8/30/1993,18.63
6683,8/27/1993,18.82
6684,8/26/1993,18.4
6685,8/25/1993,18.45
6686,8/24/1993,18.38
6687,8/23/1993,18.42
6688,8/20/1993,18.09
6689,8/19/1993,17.64
6690,8/18/1993,17.68
6691,8/17/1993,17.95
6692,8/16/1993,17.84
6693,8/13/1993,18.14
6694,8/12/1993,18.16
6695,8/11/1993,17.87
6696,8/10/1993,17.58
6697,8/9/1993,17.58
6698,8/6/1993,17.3
6699,8/5/1993,17.54
6700,8/4/1993,17.82
6701,8/3/1993,17.81
6702,8/2/1993,17.9
6703,7/30/1993,17.94
6704,7/29/1993,18.12
6705,7/28/1993,18.25
6706,7/27/1993,18.5
6707,7/26/1993,18.11
6708,7/23/1993,17.67
6709,7/22/1993,17.57
6710,7/21/1993,17.6
6711,7/20/1993,17.2
6712,7/19/1993,17.68
6713,7/16/1993,17.29
6714,7/15/1993,17.73
6715,7/14/1993,17.43
6716,7/13/1993,18.05
6717,7/12/1993,18.12
6718,7/9/1993,17.92
6719,7/8/1993,17.79
6720,7/7/1993,18.06
6721,7/6/1993,18.29
6722,7/2/1993,17.93
6723,7/1/1993,18.44
6724,6/30/1993,18.82
6725,6/29/1993,18.99
6726,6/28/1993,18.89
6727,6/25/1993,18.83
6728,6/24/1993,18.36
6729,6/23/1993,18.44
6730,6/22/1993,18.35
6731,6/21/1993,18.63
6732,6/18/1993,18.71
6733,6/17/1993,18.7
6734,6/16/1993,18.87
6735,6/15/1993,18.6
6736,6/14/1993,18.9
6737,6/11/1993,18.99
6738,6/10/1993,19.27
6739,6/9/1993,19.66
6740,6/8/1993,19.65
6741,6/7/1993,19.6
6742,6/4/1993,19.79
6743,6/3/1993,19.77
6744,6/2/1993,20.05
6745,6/1/1993,20.2
6746,5/28/1993,20.04
6747,5/27/1993,20.05
6748,5/26/1993,19.92
6749,5/25/1993,19.75
6750,5/24/1993,19.43
6751,5/21/1993,19.6
6752,5/20/1993,19.56
6753,5/19/1993,19.15
6754,5/18/1993,19.32
6755,5/17/1993,19.51
6756,5/14/1993,19.51
6757,5/13/1993,19.8
6758,5/12/1993,20.19
6759,5/11/1993,20.38
6760,5/10/1993,20.42
6761,5/7/1993,20.43
6762,5/6/1993,20.49
6763,5/5/1993,20.46
6764,5/4/1993,20.4
6765,5/3/1993,20.58
6766,4/30/1993,20.54
6767,4/29/1993,20.63
6768,4/27/1993,20.21
6769,4/26/1993,19.83
6770,4/23/1993,19.93
6771,4/22/1993,19.79
6772,4/21/1993,19.99
6773,4/20/1993,20.05
6774,4/19/1993,19.99
6775,4/16/1993,20.09
6776,4/15/1993,20.21
6777,4/14/1993,20.38
6778,4/13/1993,20.28
6779,4/12/1993,20.43
6780,4/8/1993,20.22
6781,4/7/1993,20.35
6782,4/6/1993,20.33
6783,4/5/1993,20.59
6784,4/2/1993,20.67
6785,4/1/1993,20.54
6786,3/31/1993,20.44
6787,3/30/1993,20.27
6788,3/29/1993,20.27
6789,3/26/1993,20.42
6790,3/25/1993,20.12
6791,3/24/1993,19.97
6792,3/23/1993,19.98
6793,3/22/1993,19.52
6794,3/19/1993,20.05
6795,3/18/1993,20.29
6796,3/17/1993,20.14
6797,3/16/1993,20.04
6798,3/15/1993,20.18
6799,3/12/1993,20.38
6800,3/11/1993,20.12
6801,3/10/1993,20.42
6802,3/9/1993,20.71
6803,3/8/1993,20.63
6804,3/5/1993,20.85
6805,3/4/1993,21.05
6806,3/3/1993,20.46
6807,3/2/1993,20.48
6808,3/1/1993,20.62
6809,2/26/1993,20.53
6810,2/25/1993,20.63
6811,2/24/1993,20.28
6812,2/23/1993,20.49
6813,2/22/1993,20.08
6814,2/19/1993,19.69
6815,2/18/1993,19.44
6816,2/17/1993,19.3
6817,2/16/1993,19.59
6818,2/12/1993,19.96
6819,2/11/1993,20.29
6820,2/10/1993,20.2
6821,2/9/1993,20.12
6822,2/8/1993,20.07
6823,2/5/1993,20.27
6824,2/4/1993,20.29
6825,2/2/1993,20
6826,2/1/1993,20.32
6827,1/29/1993,20.27
6828,1/28/1993,20.38
6829,1/27/1993,19.66
6830,1/26/1993,19.67
6831,1/25/1993,19.51
6832,1/22/1993,18.64
6833,1/21/1993,18.71
6834,1/20/1993,18.35
6835,1/19/1993,18.4
6836,1/18/1993,18.94
6837,1/15/1993,18.89
6838,1/14/1993,18.71
6839,1/13/1993,18.51
6840,1/12/1993,18.21
6841,1/11/1993,18.78
6842,1/8/1993,18.9
6843,1/7/1993,18.92
6844,1/6/1993,19.03
6845,1/5/1993,19.13
6846,1/4/1993,19.03
6847,12/31/1992,19.49
6848,12/30/1992,19.63
6849,12/29/1992,19.62
6850,12/28/1992,19.77
6851,12/24/1992,19.97
6852,12/23/1992,19.97
6853,12/22/1992,19.79
6854,12/21/1992,19.92
6855,12/18/1992,19.81
6856,12/17/1992,19.68
6857,12/16/1992,19.42
6858,12/15/1992,18.94
6859,12/14/1992,19.06
6860,12/11/1992,19.09
6861,12/10/1992,19.26
6862,12/9/1992,18.86
6863,12/8/1992,18.69
6864,12/7/1992,19.17
6865,12/4/1992,18.95
6866,12/3/1992,19.08
6867,12/2/1992,19.38
6868,12/1/1992,19.56
6869,11/30/1992,19.91
6870,11/27/1992,20.29
6871,11/25/1992,20.29
6872,11/24/1992,20.06
6873,11/23/1992,20.01
6874,11/20/1992,20.37
6875,11/19/1992,20.5
6876,11/18/1992,20.21
6877,11/17/1992,20.32
6878,11/16/1992,20.37
6879,11/13/1992,20.04
6880,11/12/1992,20.19
6881,11/11/1992,20.46
6882,11/10/1992,20.54
6883,11/9/1992,20.63
6884,11/6/1992,20.26
6885,11/5/1992,20.62
6886,11/4/1992,20.33
6887,11/3/1992,20.6
6888,11/2/1992,20.77
6889,10/30/1992,20.68
6890,10/29/1992,20.71
6891,10/28/1992,21.17
6892,10/27/1992,21.03
6893,10/26/1992,21.14
6894,10/23/1992,21.11
6895,10/22/1992,21.22
6896,10/21/1992,21.49
6897,10/20/1992,21.88
6898,10/19/1992,22.18
6899,10/16/1992,22.31
6900,10/15/1992,22.37
6901,10/14/1992,22.16
6902,10/13/1992,22.12
6903,10/12/1992,22.28
6904,10/9/1992,21.99
6905,10/8/1992,21.99
6906,10/7/1992,21.89
6907,10/6/1992,21.85
6908,10/5/1992,21.76
6909,10/2/1992,21.93
6910,10/1/1992,21.83
6911,9/30/1992,21.83
6912,9/29/1992,21.66
6913,9/28/1992,21.78
6914,9/25/1992,21.51
6915,9/24/1992,21.57
6916,9/23/1992,21.78
6917,9/22/1992,21.78
6918,9/21/1992,21.91
6919,9/18/1992,21.96
6920,9/17/1992,22.23
6921,9/16/1992,22.39
6922,9/15/1992,22.13
6923,9/14/1992,22.35
6924,9/11/1992,22
6925,9/10/1992,21.93
6926,9/9/1992,22
6927,9/8/1992,21.98
6928,9/7/1992,21.77
6929,9/4/1992,21.77
6930,9/3/1992,21.69
6931,9/2/1992,21.65
6932,9/1/1992,21.72
6933,8/31/1992,21.46
6934,8/28/1992,21.3
6935,8/27/1992,21.14
6936,8/26/1992,21.24
6937,8/25/1992,21.6
6938,8/24/1992,21.85
6939,8/21/1992,21.19
6940,8/20/1992,21.4
6941,8/19/1992,21.33
6942,8/18/1992,21.54
6943,8/17/1992,21.47
6944,8/14/1992,21.31
6945,8/13/1992,21.35
6946,8/12/1992,21.13
6947,8/11/1992,21
6948,8/10/1992,21.12
6949,8/7/1992,21.27
6950,8/6/1992,21.41
6951,8/5/1992,21.18
6952,8/4/1992,21.23
6953,8/3/1992,21.6
6954,7/31/1992,21.83
6955,7/30/1992,21.82
6956,7/29/1992,21.98
6957,7/28/1992,22.03
6958,7/27/1992,22.09
6959,7/24/1992,21.95
6960,7/23/1992,22.11
6961,7/22/1992,21.99
6962,7/21/1992,21.91
6963,7/20/1992,21.78
6964,7/17/1992,21.56
6965,7/16/1992,21.8
6966,7/15/1992,21.73
6967,7/14/1992,21.42
6968,7/13/1992,21.38
6969,7/10/1992,21.25
6970,7/9/1992,21.38
6971,7/8/1992,21.38
6972,7/7/1992,21.51
6973,7/6/1992,21.87
6974,7/3/1992,22.08
6975,7/2/1992,22.08
6976,7/1/1992,21.9
6977,6/30/1992,21.84
6978,6/29/1992,22.27
6979,6/26/1992,22.42
6980,6/25/1992,22.73
6981,6/24/1992,23.03
6982,6/23/1992,22.74
6983,6/22/1992,22.47
6984,6/19/1992,22.16
6985,6/18/1992,22.23
6986,6/17/1992,22.3
6987,6/16/1992,22.23
6988,6/15/1992,22.38
6989,6/12/1992,22.28
6990,6/11/1992,22.33
6991,6/10/1992,22.49
6992,6/9/1992,22.23
6993,6/8/1992,22.43
6994,6/5/1992,22.65
6995,6/4/1992,22.53
6996,6/3/1992,22.45
6997,6/2/1992,22.2
6998,6/1/1992,22.07
6999,5/29/1992,22.13
7000,5/28/1992,21.97
7001,5/27/1992,22
7002,5/26/1992,21.8
7003,5/22/1992,20.79
7004,5/21/1992,20.79
7005,5/20/1992,20.2
7006,5/19/1992,20.12
7007,5/18/1992,20.54
7008,5/15/1992,20.7
7009,5/14/1992,20.56
7010,5/13/1992,20.75
7011,5/12/1992,20.98
7012,5/11/1992,21.02
7013,5/8/1992,20.85
7014,5/7/1992,20.73
7015,5/6/1992,20.79
7016,5/5/1992,20.78
7017,5/4/1992,21.13
7018,5/1/1992,20.88
7019,4/30/1992,20.88
7020,4/29/1992,20.77
7021,4/28/1992,20.29
7022,4/27/1992,20.31
7023,4/24/1992,20.05
7024,4/23/1992,19.91
7025,4/22/1992,19.92
7026,4/21/1992,20.17
7027,4/20/1992,20.26
7028,4/16/1992,20.25
7029,4/15/1992,19.93
7030,4/14/1992,19.81
7031,4/13/1992,20.24
7032,4/10/1992,20.45
7033,4/9/1992,20.33
7034,4/8/1992,20.64
7035,4/7/1992,20.29
7036,4/6/1992,20.44
7037,4/3/1992,20.25
7038,4/2/1992,19.79
7039,4/1/1992,19.85
7040,3/31/1992,19.49
7041,3/30/1992,19.25
7042,3/27/1992,19.19
7043,3/26/1992,19.31
7044,3/25/1992,19
7045,3/24/1992,19.06
7046,3/23/1992,18.91
7047,3/20/1992,18.78
7048,3/19/1992,19.27
7049,3/18/1992,19.05
7050,3/17/1992,19.27
7051,3/16/1992,19.15
7052,3/13/1992,19.16
7053,3/12/1992,18.86
7054,3/11/1992,18.5
7055,3/10/1992,18.62
7056,3/9/1992,18.65
7057,3/6/1992,18.53
7058,3/5/1992,18.58
7059,3/4/1992,18.62
7060,3/3/1992,18.67
7061,3/2/1992,18.36
7062,2/28/1992,18.69
7063,2/27/1992,18.77
7064,2/26/1992,18.44
7065,2/25/1992,18.3
7066,2/24/1992,18.37
7067,2/21/1992,18.6
7068,2/20/1992,18.52
7069,2/19/1992,18.42
7070,2/18/1992,18.14
7071,2/17/1992,19.42
7072,2/14/1992,19.42
7073,2/13/1992,19.7
7074,2/12/1992,19.29
7075,2/11/1992,19.36
7076,2/10/1992,19.69
7077,2/7/1992,19.91
7078,2/6/1992,19.48
7079,2/5/1992,19.5
7080,2/4/1992,19.26
7081,2/3/1992,18.97
7082,1/31/1992,18.93
7083,1/30/1992,18.95
7084,1/29/1992,18.92
7085,1/28/1992,19.09
7086,1/27/1992,19.35
7087,1/24/1992,18.75
7088,1/23/1992,18.38
7089,1/22/1992,18.73
7090,1/21/1992,18.5
7091,1/20/1992,18.92
7092,1/17/1992,19.11
7093,1/16/1992,18.94
7094,1/15/1992,18.83
7095,1/14/1992,18.4
7096,1/13/1992,18.77
7097,1/10/1992,18.26
7098,1/9/1992,17.89
7099,1/8/1992,17.95
7100,1/7/1992,18.72
7101,1/6/1992,19.24
7102,1/3/1992,19.22
7103,1/2/1992,19.43
7104,12/31/1991,19.15
7105,12/30/1991,18.63
7106,12/27/1991,18.82
7107,12/26/1991,18.63
7108,12/24/1991,18.68
7109,12/23/1991,18.58
7110,12/20/1991,18.28
7111,12/19/1991,19.12
7112,12/18/1991,19.39
7113,12/17/1991,19.45
7114,12/16/1991,19.78
7115,12/13/1991,20.09
7116,12/12/1991,19.94
7117,12/11/1991,19.54
7118,12/10/1991,19.24
7119,12/9/1991,19.39
7120,12/6/1991,19.87
7121,12/5/1991,20.42
7122,12/4/1991,20.75
7123,12/3/1991,20.61
7124,12/2/1991,21.1
7125,11/29/1991,21.48
7126,11/28/1991,21.38
7127,11/27/1991,21.38
7128,11/26/1991,21.04
7129,11/25/1991,22.15
7130,11/22/1991,21.85
7131,11/21/1991,21.93
7132,11/20/1991,22.17
7133,11/19/1991,21.88
7134,11/18/1991,22.38
7135,11/15/1991,22.79
7136,11/14/1991,22.55
7137,11/13/1991,22.28
7138,11/12/1991,22.58
7139,11/11/1991,22.66
7140,11/8/1991,23
7141,11/7/1991,23.29
7142,11/6/1991,23.44
7143,11/5/1991,23.78
7144,11/4/1991,23.82
7145,11/1/1991,23.85
7146,10/31/1991,23.29
7147,10/30/1991,23.11
7148,10/29/1991,23.09
7149,10/28/1991,23.24
7150,10/25/1991,23.18
7151,10/24/1991,23.47
7152,10/23/1991,23.14
7153,10/22/1991,23.47
7154,10/21/1991,24.03
7155,10/18/1991,24.12
7156,10/17/1991,23.96
7157,10/16/1991,23.67
7158,10/15/1991,23.89
7159,10/14/1991,23.48
7160,10/11/1991,23.19
7161,10/10/1991,23.01
7162,10/9/1991,23.18
7163,10/8/1991,23.02
7164,10/7/1991,22.99
7165,10/4/1991,22.64
7166,10/3/1991,22.7
7167,10/2/1991,22.34
7168,10/1/1991,22.1
7169,9/30/1991,22.25
7170,9/27/1991,22.42
7171,9/26/1991,22.23
7172,9/25/1991,22.11
7173,9/24/1991,22.24
7174,9/23/1991,22.2
7175,9/20/1991,22.02
7176,9/19/1991,21.79
7177,9/18/1991,21.87
7178,9/17/1991,21.73
7179,9/16/1991,21.84
7180,9/13/1991,21.71
7181,9/12/1991,21.51
7182,9/11/1991,21.66
7183,9/10/1991,21.44
7184,9/9/1991,21.36
7185,9/6/1991,21.56
7186,9/5/1991,21.75
7187,9/4/1991,21.76
7188,9/3/1991,22.28
7189,8/30/1991,22.28
7190,8/29/1991,22.02
7191,8/28/1991,21.77
7192,8/27/1991,21.86
7193,8/26/1991,21.98
7194,8/23/1991,21.78
7195,8/22/1991,21.93
7196,8/21/1991,21.44
7197,8/20/1991,22.3
7198,8/19/1991,22.5
7199,8/16/1991,21.29
7200,8/15/1991,21.39
7201,8/14/1991,21.3
7202,8/13/1991,21.52
7203,8/12/1991,21.71
7204,8/9/1991,21.64
7205,8/8/1991,21.6
7206,8/7/1991,21.38
7207,8/6/1991,21.39
7208,8/5/1991,21.5
7209,8/2/1991,21.35
7210,8/1/1991,21.33
7211,7/31/1991,21.7
7212,7/30/1991,21.55
7213,7/29/1991,21.38
7214,7/26/1991,21.48
7215,7/25/1991,21.11
7216,7/24/1991,21.41
7217,7/23/1991,21.25
7218,7/22/1991,21.74
7219,7/19/1991,22.16
7220,7/18/1991,21.97
7221,7/17/1991,22.2
7222,7/16/1991,21.7
7223,7/15/1991,21.5
7224,7/12/1991,21.74
7225,7/11/1991,21.32
7226,7/10/1991,21.43
7227,7/9/1991,21.35
7228,7/8/1991,21.29
7229,7/5/1991,20.91
7230,7/4/1991,20.69
7231,7/3/1991,20.69
7232,7/2/1991,20.92
7233,7/1/1991,20.78
7234,6/28/1991,20.56
7235,6/27/1991,20.41
7236,6/26/1991,20.12
7237,6/25/1991,20.03
7238,6/24/1991,19.92
7239,6/21/1991,20.1
7240,6/20/1991,20.22
7241,6/19/1991,19.99
7242,6/18/1991,20.11
7243,6/17/1991,19.97
7244,6/14/1991,19.7
7245,6/13/1991,19.71
7246,6/12/1991,20.08
7247,6/11/1991,19.85
7248,6/10/1991,19.84
7249,6/7/1991,20.28
7250,6/6/1991,20.38
7251,6/5/1991,20.45
7252,6/4/1991,20.9
7253,6/3/1991,21.16
7254,5/31/1991,21.16
7255,5/30/1991,21.3
7256,5/29/1991,21.04
7257,5/28/1991,21.34
7258,5/24/1991,21.04
7259,5/23/1991,20.95
7260,5/22/1991,20.85
7261,5/21/1991,20.95
7262,5/20/1991,21.39
7263,5/17/1991,21.19
7264,5/16/1991,20.91
7265,5/15/1991,21.04
7266,5/14/1991,20.73
7267,5/13/1991,20.89
7268,5/10/1991,21.25
7269,5/9/1991,21.92
7270,5/8/1991,21.83
7271,5/7/1991,21.72
7272,5/6/1991,21.73
7273,5/3/1991,21.43
7274,5/2/1991,21.17
7275,5/1/1991,21.28
7276,4/30/1991,20.99
7277,4/29/1991,21.3
7278,4/26/1991,21.28
7279,4/25/1991,20.95
7280,4/24/1991,21
7281,4/23/1991,21.03
7282,4/22/1991,21.68
7283,4/19/1991,21.16
7284,4/18/1991,21.08
7285,4/17/1991,21.73
7286,4/16/1991,21.6
7287,4/15/1991,21.85
7288,4/12/1991,21.54
7289,4/11/1991,20.98
7290,4/10/1991,21.08
7291,4/9/1991,20.58
7292,4/8/1991,20.28
7293,4/5/1991,20.03
7294,4/4/1991,19.98
7295,4/3/1991,19.48
7296,4/2/1991,19.38
7297,4/1/1991,19.28
7298,3/28/1991,19.63
7299,3/27/1991,19.45
7300,3/26/1991,19.78
7301,3/25/1991,19.47
7302,3/22/1991,19.88
7303,3/21/1991,20.78
7304,3/20/1991,20.4
7305,3/19/1991,20.68
7306,3/18/1991,19.78
7307,3/15/1991,19.88
7308,3/14/1991,20.05
7309,3/13/1991,20.48
7310,3/12/1991,20.06
7311,3/11/1991,19
7312,3/8/1991,19.34
7313,3/7/1991,19.33
7314,3/6/1991,19.78
7315,3/5/1991,20.5
7316,3/4/1991,20.33
7317,3/1/1991,19.43
7318,2/28/1991,19.28
7319,2/27/1991,19.03
7320,2/26/1991,18.48
7321,2/25/1991,17.43
7322,2/22/1991,17.43
7323,2/21/1991,18.48
7324,2/20/1991,20.18
7325,2/19/1991,20.08
7326,2/18/1991,20.73
7327,2/15/1991,20.73
7328,2/14/1991,22.25
7329,2/13/1991,22.38
7330,2/12/1991,22.78
7331,2/11/1991,22.44
7332,2/8/1991,21.78
7333,2/7/1991,21.33
7334,2/6/1991,21.48
7335,2/5/1991,20.7
7336,2/4/1991,21.23
7337,2/1/1991,21.33
7338,1/31/1991,21.9
7339,1/30/1991,21.08
7340,1/29/1991,21.73
7341,1/28/1991,21.03
7342,1/25/1991,24.15
7343,1/24/1991,25.63
7344,1/23/1991,24.08
7345,1/22/1991,24.91
7346,1/21/1991,21.63
7347,1/18/1991,20.05
7348,1/17/1991,21.48
7349,1/16/1991,32.25
7350,1/15/1991,30.35
7351,1/14/1991,30.13
7352,1/11/1991,27.43
7353,1/10/1991,27.55
7354,1/9/1991,28
7355,1/8/1991,27.5
7356,1/7/1991,27.25
7357,1/4/1991,24.88
7358,1/3/1991,25.61
7359,1/2/1991,26.53
7360,12/31/1990,28.48
7361,12/28/1990,27.58
7362,12/27/1990,26.95
7363,12/26/1990,27.35
7364,12/24/1990,26.95
7365,12/21/1990,27.08
7366,12/20/1990,27.5
7367,12/19/1990,28.26
7368,12/18/1990,27.85
7369,12/17/1990,27.1
7370,12/14/1990,26.6
7371,12/13/1990,26.45
7372,12/12/1990,25.3
7373,12/11/1990,26.5
7374,12/10/1990,27.08
7375,12/7/1990,26.61
7376,12/6/1990,26.35
7377,12/5/1990,27.18
7378,12/4/1990,29.05
7379,12/3/1990,29.4
7380,11/30/1990,29.08
7381,11/29/1990,32.93
7382,11/28/1990,33.28
7383,11/27/1990,33.05
7384,11/26/1990,33.28
7385,11/23/1990,32.35
7386,11/22/1990,30.08
7387,11/21/1990,30.08
7388,11/20/1990,29.5
7389,11/19/1990,31.45
7390,11/16/1990,29.91
7391,11/15/1990,31.05
7392,11/14/1990,31.18
7393,11/13/1990,33.3
7394,11/12/1990,32.08
7395,11/9/1990,33.91
7396,11/8/1990,35.61
7397,11/7/1990,35.48
7398,11/6/1990,32.41
7399,11/5/1990,32.05
7400,11/2/1990,33.95
7401,11/1/1990,35.3
7402,10/31/1990,35.31
7403,10/30/1990,34.93
7404,10/29/1990,35.28
7405,10/26/1990,33.03
7406,10/25/1990,34.35
7407,10/24/1990,30.8
7408,10/23/1990,29.95
7409,10/22/1990,28.46
7410,10/19/1990,33.82
7411,10/18/1990,37.03
7412,10/17/1990,36.03
7413,10/16/1990,39.34
7414,10/15/1990,38
7415,10/12/1990,39.42
7416,10/11/1990,41.07
7417,10/10/1990,39.3
7418,10/9/1990,40.73
7419,10/8/1990,38.88
7420,10/5/1990,37.87
7421,10/4/1990,36.76
7422,10/3/1990,37.04
7423,10/2/1990,34.43
7424,10/1/1990,37.08
7425,9/28/1990,39.53
7426,9/27/1990,39.77
7427,9/26/1990,39.12
7428,9/25/1990,38.33
7429,9/24/1990,39.05
7430,9/21/1990,36.21
7431,9/20/1990,34.44
7432,9/19/1990,33.18
7433,9/18/1990,33.48
7434,9/17/1990,33.73
7435,9/14/1990,31.79
7436,9/13/1990,31.2
7437,9/12/1990,30.85
7438,9/11/1990,30.29
7439,9/10/1990,30.83
7440,9/7/1990,30.09
7441,9/6/1990,31.51
7442,9/5/1990,30
7443,9/4/1990,29.3
7444,9/3/1990,27.45
7445,8/31/1990,27.45
7446,8/30/1990,26.96
7447,8/29/1990,26.15
7448,8/28/1990,27.73
7449,8/27/1990,27.36
7450,8/24/1990,31.1
7451,8/23/1990,31.67
7452,8/22/1990,30.52
7453,8/21/1990,28.46
7454,8/20/1990,28.63
7455,8/17/1990,28.65
7456,8/16/1990,27.4
7457,8/15/1990,26.54
7458,8/14/1990,26.7
7459,8/13/1990,27.07
7460,8/10/1990,26.38
7461,8/9/1990,25.69
7462,8/8/1990,26.19
7463,8/7/1990,29.6
7464,8/6/1990,28.73
7465,8/3/1990,23.79
7466,8/2/1990,23.71
7467,8/1/1990,21.59
7468,7/31/1990,20.57
7469,7/30/1990,20.24
7470,7/27/1990,20.07
7471,7/26/1990,20.33
7472,7/25/1990,19.33
7473,7/24/1990,19.84
7474,7/23/1990,19.88
7475,7/20/1990,19.61
7476,7/19/1990,19.07
7477,7/18/1990,18.57
7478,7/17/1990,18.23
7479,7/16/1990,18.67
7480,7/13/1990,18.37
7481,7/12/1990,18.69
7482,7/11/1990,17.45
7483,7/10/1990,17.05
7484,7/9/1990,16.63
7485,7/6/1990,16.49
7486,7/5/1990,16.5
7487,7/4/1990,16.73
7488,7/3/1990,16.73
7489,7/2/1990,16.94
7490,6/29/1990,17.05
7491,6/28/1990,17.18
7492,6/27/1990,16.7
7493,6/26/1990,17.12
7494,6/25/1990,16.15
7495,6/22/1990,16.5
7496,6/21/1990,16.09
7497,6/20/1990,15.43
7498,6/19/1990,15.55
7499,6/18/1990,15.92
7500,6/15/1990,16.64
7501,6/14/1990,17.11
7502,6/13/1990,17.6
7503,6/12/1990,17.39
7504,6/11/1990,16.82
7505,6/8/1990,16.78
7506,6/7/1990,16.65
7507,6/6/1990,16.91
7508,6/5/1990,16.41
7509,6/4/1990,17.09
7510,6/1/1990,17.51
7511,5/31/1990,17.47
7512,5/30/1990,17.88
7513,5/29/1990,18
7514,5/25/1990,16.12
7515,5/24/1990,16.02
7516,5/23/1990,16.25
7517,5/22/1990,17.51
7518,5/21/1990,18.26
7519,5/18/1990,18.78
7520,5/17/1990,18.89
7521,5/16/1990,19.05
7522,5/15/1990,19.52
7523,5/14/1990,19.73
7524,5/11/1990,18.96
7525,5/10/1990,19.03
7526,5/9/1990,19.01
7527,5/8/1990,18.26
7528,5/7/1990,18.3
7529,5/4/1990,17.98
7530,5/3/1990,17.98
7531,5/2/1990,18.63
7532,5/1/1990,18.76
7533,4/30/1990,18.5
7534,4/27/1990,18.57
7535,4/26/1990,18.5
7536,4/25/1990,17.49
7537,4/24/1990,17.85
7538,4/23/1990,18.6
7539,4/20/1990,17.9
7540,4/19/1990,17.93
7541,4/18/1990,16.95
7542,4/17/1990,17.37
7543,4/16/1990,17.87
7544,4/12/1990,17.76
7545,4/11/1990,18.19
7546,4/10/1990,17.56
7547,4/9/1990,18.32
7548,4/6/1990,19.15
7549,4/5/1990,19.48
7550,4/4/1990,19.78
7551,4/3/1990,20.23
7552,4/2/1990,20.51
7553,3/30/1990,20.34
7554,3/29/1990,20.03
7555,3/28/1990,20.09
7556,3/27/1990,20.36
7557,3/26/1990,20.48
7558,3/23/1990,20.28
